diseaseID,GeneID,score
C0002395,4968,-0.06446904
C0002395,51534,-0.06469864
C0002395,84867,-0.06487374
C0002395,23542,-0.06488219
C0002395,8507,-0.06494052
C0002395,7291,-0.0650362
C0002395,4286,-0.065036856
C0002395,655,-0.06504084
C0002395,64777,-0.065097876
C0002395,51523,-0.065136634
C0002395,253959,-0.06515556
C0002395,8480,-0.06521037
C0002395,27230,-0.06548922
C0002395,3804,-0.06549917
C0002395,22936,-0.06563986
C0002395,56252,-0.06577603
C0002395,6275,-0.065810814
C0002395,1949,-0.065846324
C0002395,250,-0.06592941
C0002395,10991,-0.06594017
C0002395,10113,-0.06597426
C0002395,30819,-0.06600809
C0002395,3667,-0.06606565
C0002395,6641,-0.06608251
C0002395,84922,-0.06610809
C0002395,9400,-0.06622922
C0002395,796,-0.06623854
C0002395,339967,-0.066310346
C0002395,56729,-0.06634417
C0002395,55591,-0.06639651
C0002395,896,-0.06659582
C0002395,6579,-0.0665978
C0002395,6747,-0.06662892
C0002395,29079,-0.06670455
C0002395,1386,-0.0668259
C0002395,10485,-0.06686127
C0002395,3706,-0.06691746
C0002395,79174,-0.06692181
C0002395,9044,-0.06693336
C0002395,10902,-0.0670229
C0002395,4071,-0.06707842
C0002395,114769,-0.06728747
C0002395,1281,-0.06735866
C0002395,30846,-0.06736497
C0002395,29,-0.067451335
C0002395,7536,-0.067474574
C0002395,22943,-0.06753126
C0002395,114571,-0.06757739
C0002395,9244,-0.06759284
C0002395,78994,-0.067751415
C0002395,4494,-0.06786665
C0002395,322,-0.06798127
C0002395,1856,-0.068018675
C0002395,50859,-0.06813155
C0002395,7475,-0.06813471
C0002395,23521,-0.06816742
C0002395,93661,-0.06821133
C0002395,5565,-0.06832718
C0002395,79582,-0.068330765
C0002395,5046,-0.06837269
C0002395,11201,-0.06871225
C0002395,9183,-0.068721965
C0002395,6462,-0.06876063
C0002395,29068,-0.068762064
C0002395,10557,-0.06891175
C0002395,10298,-0.06891696
C0002395,79132,-0.068926245
C0002395,6861,-0.06898831
C0002395,3467,-0.06910965
C0002395,51762,-0.06917037
C0002395,64776,-0.06918947
C0002395,5707,-0.069231
C0002395,3596,-0.06927226
C0002395,5241,-0.06939471
C0002395,10153,-0.06946
C0002395,6678,-0.06953013
C0002395,25841,-0.069575466
C0002395,2066,-0.06979807
C0002395,23265,-0.069870755
C0002395,344,-0.06988247
C0002395,4615,-0.06998083
C0002395,57715,-0.07005851
C0002395,9228,-0.07008316
C0002395,382,-0.07014564
C0002395,10952,-0.07018957
C0002395,2159,-0.070196755
C0002395,5161,-0.07020589
C0002395,54870,-0.07025394
C0002395,9462,-0.07026043
C0002395,8761,-0.07045546
C0002395,80321,-0.07053009
C0002395,55803,-0.070552886
C0002395,54108,-0.07061557
C0002395,9630,-0.070637174
C0002395,6566,-0.07073831
C0002395,567,-0.0708372
C0002395,5621,-0.070859805
C0002395,1603,-0.071034715
C0002395,8773,-0.07104419
C0002395,90410,-0.071141474
C0002395,260425,-0.071143866
C0002395,9442,-0.07115063
C0002395,4437,-0.07115104
C0002395,6833,-0.07125071
C0002395,27252,-0.07145928
C0002395,4134,-0.0714948
C0002395,4170,-0.07152612
C0002395,56681,-0.07163601
C0002395,57692,-0.071709305
C0002395,142891,-0.07185092
C0002395,6261,-0.071863525
C0002395,10434,-0.07186924
C0002395,7005,-0.07199645
C0002395,171017,-0.07213869
C0002395,3266,-0.072189815
C0002395,4824,-0.07221761
C0002395,8491,-0.07222591
C0002395,2935,-0.07242202
C0002395,5265,-0.072519615
C0002395,22869,-0.07252766
C0002395,9816,-0.072564796
C0002395,10285,-0.0726109
C0002395,8140,-0.07262576
C0002395,26517,-0.07271924
C0002395,1272,-0.07285206
C0002395,695,-0.07300014
C0002395,4617,-0.07306589
C0002395,53938,-0.073090374
C0002395,3265,-0.07315242
C0002395,960,-0.07346217
C0002395,8784,-0.07347047
C0002395,1901,-0.073494025
C0002395,1026,-0.07353136
C0002395,55861,-0.073546305
C0002395,2317,-0.07365659
C0002395,3906,-0.07380812
C0002395,56957,-0.07381106
C0002395,5669,-0.074279346
C0002395,285596,-0.07429261
C0002395,4803,-0.07437436
C0002395,3911,-0.074405625
C0002395,7432,-0.0744355
C0002395,112840,-0.07443774
C0002395,6189,-0.074488774
C0002395,54810,-0.07449646
C0002395,286826,-0.07455783
C0002395,1876,-0.07467754
C0002395,7089,-0.07468335
C0002395,53371,-0.07472264
C0002395,1459,-0.07473858
C0002395,2821,-0.07475729
C0002395,4982,-0.07479131
C0002395,5562,-0.07479702
C0002395,523,-0.07492876
C0002395,84232,-0.07505338
C0002395,7326,-0.07507144
C0002395,7046,-0.0752029
C0002395,404550,-0.075269185
C0002395,133746,-0.07549896
C0002395,80351,-0.075523205
C0002395,7048,-0.07570047
C0002395,55929,-0.075814135
C0002395,83595,-0.07585779
C0002395,10592,-0.07585836
C0002395,4043,-0.075868845
C0002395,1513,-0.07611185
C0002395,442868,-0.07612988
C0002395,333,-0.07614367
C0002395,57549,-0.076226056
C0002395,636,-0.07634139
C0002395,22903,-0.07652416
C0002395,3303,-0.07655393
C0002395,2627,-0.07665566
C0002395,10481,-0.076710746
C0002395,5293,-0.076758996
C0002395,10024,-0.07686244
C0002395,9857,-0.07690227
C0002395,114132,-0.07698031
C0002395,54014,-0.07702823
C0002395,11052,-0.07719729
C0002395,5411,-0.07724651
C0002395,400569,-0.07727206
C0002395,51248,-0.0773581
C0002395,23026,-0.07752359
C0002395,7515,-0.07766742
C0002395,5010,-0.07776744
C0002395,8658,-0.077777
C0002395,354,-0.07791357
C0002395,55718,-0.07795429
C0002395,9235,-0.07798797
C0002395,6004,-0.07799657
C0002395,54107,-0.07804261
C0002395,9436,-0.07814608
C0002395,6585,-0.078339666
C0002395,27295,-0.078350216
C0002395,57799,-0.07840021
C0002395,65117,-0.078543656
C0002395,84248,-0.07857503
C0002395,84812,-0.07869856
C0002395,23263,-0.078731306
C0002395,2623,-0.078770936
C0002395,10421,-0.078805305
C0002395,4851,-0.078864485
C0002395,55342,-0.07894723
C0002395,7004,-0.078951
C0002395,3097,-0.07902264
C0002395,145957,-0.07903914
C0002395,5883,-0.079067595
C0002395,5203,-0.07909151
C0002395,80145,-0.07912037
C0002395,10944,-0.07912262
C0002395,1370,-0.0792535
C0002395,527,-0.07927885
C0002395,387338,-0.07931532
C0002395,6940,-0.079425834
C0002395,30836,-0.07962443
C0002395,65125,-0.07977864
C0002395,57118,-0.07982907
C0002395,23303,-0.07986695
C0002395,7216,-0.07991862
C0002395,10245,-0.079995066
C0002395,5292,-0.080059364
C0002395,10440,-0.08013886
C0002395,5979,-0.08025547
C0002395,997,-0.08036155
C0002395,63941,-0.08039137
C0002395,8396,-0.080462985
C0002395,7278,-0.0806682
C0002395,121268,-0.08067575
C0002395,143684,-0.08078918
C0002395,6510,-0.081052855
C0002395,57109,-0.08108419
C0002395,26287,-0.08112457
C0002395,4258,-0.0811865
C0002395,4907,-0.08120746
C0002395,83444,-0.08120928
C0002395,10067,-0.08122629
C0002395,1212,-0.08129533
C0002395,23467,-0.081391156
C0002395,5464,-0.08143389
C0002395,6366,-0.081547484
C0002395,8061,-0.081599906
C0002395,10427,-0.081600875
C0002395,10076,-0.0816518
C0002395,55709,-0.08166214
C0002395,5557,-0.08182396
C0002395,5427,-0.081920244
C0002395,402,-0.082068995
C0002395,5948,-0.0821837
C0002395,3937,-0.082199164
C0002395,3109,-0.08232748
C0002395,54892,-0.08251402
C0002395,23179,-0.08252464
C0002395,64398,-0.08253327
C0002395,24144,-0.08266709
C0002395,6873,-0.082757086
C0002395,2205,-0.08276361
C0002395,23191,-0.08279701
C0002395,10768,-0.0828593
C0002395,9061,-0.0830507
C0002395,56144,-0.08315958
C0002395,23588,-0.08316612
C0002395,5027,-0.0831824
C0002395,4288,-0.0832339
C0002395,4731,-0.08340752
C0002395,59067,-0.08343212
C0002395,7001,-0.0834508
C0002395,79594,-0.08348304
C0002395,79088,-0.08354759
C0002395,8433,-0.08357538
C0002395,8711,-0.0835867
C0002395,11142,-0.083636776
C0002395,9208,-0.083722025
C0002395,11260,-0.08381678
C0002395,26017,-0.0838611
C0002395,909,-0.08394949
C0002395,117584,-0.083952874
C0002395,8729,-0.08406106
C0002395,4225,-0.084108025
C0002395,23779,-0.08417142
C0002395,103910,-0.08417234
C0002395,54039,-0.08421375
C0002395,55629,-0.0844252
C0002395,53407,-0.084445715
C0002395,9053,-0.084543824
C0002395,5526,-0.084587455
C0002395,27125,-0.084603176
C0002395,162681,-0.0846146
C0002395,53916,-0.08474514
C0002395,9764,-0.08476244
C0002395,6461,-0.084767446
C0002395,2296,-0.084865816
C0002395,1511,-0.08491986
C0002395,26355,-0.085048094
C0002395,11103,-0.085128084
C0002395,80023,-0.08529426
C0002395,3557,-0.085328385
C0002395,3674,-0.08534732
C0002395,79607,-0.08536501
C0002395,64386,-0.085380234
C0002395,1523,-0.08545539
C0002395,56906,-0.08549161
C0002395,4833,-0.085590705
C0002395,5108,-0.085611336
C0002395,5866,-0.0857321
C0002395,5619,-0.08573669
C0002395,6996,-0.08587791
C0002395,6711,-0.08590242
C0002395,51100,-0.0860357
C0002395,8681,-0.08604607
C0002395,6944,-0.086054415
C0002395,2862,-0.08606951
C0002395,23683,-0.08609055
C0002395,85865,-0.08610776
C0002395,5442,-0.08617483
C0002395,115827,-0.086317204
C0002395,3695,-0.08640232
C0002395,23567,-0.086432524
C0002395,57504,-0.08646726
C0002395,63875,-0.08655867
C0002395,6035,-0.08660062
C0002395,30010,-0.08661367
C0002395,79370,-0.08673362
C0002395,2068,-0.08676845
C0002395,771,-0.0868074
C0002395,7421,-0.08681594
C0002395,54165,-0.087110355
C0002395,57179,-0.08731144
C0002395,57532,-0.08737245
C0002395,23623,-0.08747061
C0002395,51444,-0.08751081
C0002395,2570,-0.087518185
C0002395,59277,-0.08762791
C0002395,53339,-0.087657906
C0002395,51182,-0.08795326
C0002395,8829,-0.08796247
C0002395,6130,-0.08802468
C0002395,284307,-0.08802509
C0002395,79005,-0.08818131
C0002395,2022,-0.088189855
C0002395,51562,-0.088197045
C0002395,5639,-0.088256404
C0002395,2888,-0.088264175
C0002395,20,-0.08840881
C0002395,57556,-0.08862545
C0002395,10063,-0.088745065
C0002395,9219,-0.08887368
C0002395,5604,-0.08889681
C0002395,4210,-0.08893674
C0002395,342574,-0.089046694
C0002395,9437,-0.08905816
C0002395,7259,-0.089180246
C0002395,2896,-0.08918512
C0002395,116983,-0.08918733
C0002395,6874,-0.08919753
C0002395,51742,-0.08919825
C0002395,11099,-0.089295775
C0002395,5395,-0.08936055
C0002395,9344,-0.08936754
C0002395,64215,-0.08938252
C0002395,6169,-0.089473
C0002395,9047,-0.08952309
C0002395,126014,-0.08956589
C0002395,79885,-0.08962112
C0002395,6583,-0.08968198
C0002395,117583,-0.08978467
C0002395,3581,-0.089828834
C0002395,80325,-0.08999641
C0002395,199731,-0.09002054
C0002395,3183,-0.09007025
C0002395,2316,-0.09007767
C0002395,7153,-0.09015933
C0002395,55827,-0.090254426
C0002395,126393,-0.090275496
C0002395,834,-0.090354115
C0002395,29928,-0.09041365
C0002395,9670,-0.09043922
C0002395,9784,-0.090634584
C0002395,5877,-0.09065026
C0002395,7572,-0.09073943
C0002395,51070,-0.09081806
C0002395,7266,-0.09082765
C0002395,6197,-0.09089843
C0002395,129685,-0.09090952
C0002395,4250,-0.09091656
C0002395,5983,-0.09092868
C0002395,5028,-0.091009974
C0002395,9972,-0.09108755
C0002395,11123,-0.09109093
C0002395,126823,-0.091093354
C0002395,51754,-0.091287516
C0002395,65109,-0.09131393
C0002395,10726,-0.09140652
C0002395,5435,-0.09141015
C0002395,27033,-0.09155418
C0002395,8856,-0.09160755
C0002395,6610,-0.09164709
C0002395,7173,-0.09175679
C0002395,57823,-0.09183717
C0002395,9040,-0.09188696
C0002395,10627,-0.09192658
C0002395,5929,-0.092285395
C0002395,11200,-0.09232328
C0002395,8796,-0.092363186
C0002395,80125,-0.09238309
C0002395,10540,-0.09243842
C0002395,164592,-0.09247048
C0002395,22929,-0.092584565
C0002395,58490,-0.09261838
C0002395,338917,-0.09269655
C0002395,11177,-0.09276727
C0002395,7419,-0.09280257
C0002395,51280,-0.092829436
C0002395,26034,-0.09284079
C0002395,84650,-0.092909984
C0002395,93621,-0.09292766
C0002395,2648,-0.09304617
C0002395,10200,-0.09308354
C0002395,6776,-0.09310053
C0002395,3075,-0.09311448
C0002395,23463,-0.093149744
C0002395,56896,-0.09319339
C0002395,9628,-0.09322366
C0002395,54826,-0.093327746
C0002395,63876,-0.09339307
C0002395,4683,-0.09347689
C0002395,83759,-0.09351956
C0002395,6450,-0.09368821
C0002395,119,-0.09370295
C0002395,51061,-0.093767725
C0002395,89,-0.09378615
C0002395,55211,-0.09386128
C0002395,3725,-0.093878925
C0002395,26108,-0.09390612
C0002395,64770,-0.093931034
C0002395,5913,-0.09393889
C0002395,7424,-0.09394996
C0002395,2829,-0.093954764
C0002395,3275,-0.09397265
C0002395,2908,-0.09402609
C0002395,1936,-0.09414558
C0002395,10240,-0.09415574
C0002395,1241,-0.09418568
C0002395,689,-0.094420046
C0002395,8417,-0.09466684
C0002395,55617,-0.094700545
C0002395,26191,-0.09470491
C0002395,5653,-0.09484141
C0002395,11035,-0.094892964
C0002395,5050,-0.09489835
C0002395,9135,-0.09492732
C0002395,10288,-0.09493659
C0002395,2217,-0.09517668
C0002395,3134,-0.09523837
C0002395,6483,-0.09526716
C0002395,604,-0.09527119
C0002395,80146,-0.09545108
C0002395,115727,-0.09548616
C0002395,5564,-0.09552319
C0002395,6654,-0.09557572
C0002395,26019,-0.09569113
C0002395,1825,-0.0956949
C0002395,54910,-0.095749505
C0002395,84260,-0.09578259
C0002395,9367,-0.095839635
C0002395,10953,-0.09584162
C0002395,55229,-0.095932595
C0002395,3104,-0.095937766
C0002395,548596,-0.09599726
C0002395,1809,-0.09602513
C0002395,8819,-0.09609492
C0002395,2041,-0.09611343
C0002395,5303,-0.09618672
C0002395,3717,-0.09620457
C0002395,55698,-0.09626737
C0002395,6692,-0.09630501
C0002395,56924,-0.096352145
C0002395,51619,-0.09635394
C0002395,55663,-0.096375406
C0002395,80262,-0.0963804
C0002395,29952,-0.096400894
C0002395,1674,-0.0965754
C0002395,56998,-0.09661373
C0002395,5525,-0.09663406
C0002395,6647,-0.096674986
C0002395,81566,-0.096710876
C0002395,846,-0.09675966
C0002395,54472,-0.096836925
C0002395,50855,-0.09684662
C0002395,340273,-0.096981645
C0002395,1112,-0.09720744
C0002395,83540,-0.09724693
C0002395,100506164,-0.09735949
C0002395,117177,-0.09747762
C0002395,2281,-0.097559534
C0002395,818,-0.09756245
C0002395,5217,-0.09763182
C0002395,157574,-0.097695015
C0002395,11187,-0.09774511
C0002395,4843,-0.09777252
C0002395,66036,-0.0977727
C0002395,5805,-0.097774476
C0002395,124801,-0.09779717
C0002395,79172,-0.09780574
C0002395,9735,-0.097825095
C0002395,10652,-0.09790893
C0002395,8789,-0.098113865
C0002395,2117,-0.098124444
C0002395,131034,-0.098294504
C0002395,7458,-0.09837748
C0002395,202559,-0.09839982
C0002395,84969,-0.09853749
C0002395,149371,-0.09856899
C0002395,51645,-0.098615736
C0002395,51226,-0.098721296
C0002395,83440,-0.098736756
C0002395,139716,-0.09881037
C0002395,55805,-0.09881329
C0002395,26031,-0.098815426
C0002395,983,-0.09884924
C0002395,6096,-0.09889497
C0002395,11196,-0.09905187
C0002395,51340,-0.09905409
C0002395,9575,-0.09912093
C0002395,10092,-0.09914799
C0002395,23788,-0.09923699
C0002395,5955,-0.099288054
C0002395,819,-0.099457785
C0002395,23207,-0.0994982
C0002395,4676,-0.099504076
C0002395,6549,-0.09974952
C0002395,3589,-0.09975964
C0002395,9612,-0.09976235
C0002395,147011,-0.09984943
C0002395,9650,-0.09999505
C0002395,3417,-0.10002888
C0002395,4776,-0.10006346
C0002395,2670,-0.100188315
C0002395,9166,-0.10021398
C0002395,2323,-0.10030538
C0002395,10168,-0.10034826
C0002395,2275,-0.100522146
C0002395,79020,-0.10052729
C0002395,11216,-0.10054515
C0002395,84073,-0.10060541
C0002395,56956,-0.10067272
C0002395,3600,-0.10089875
C0002395,79849,-0.10093295
C0002395,6050,-0.10099935
C0002395,3316,-0.1010595
C0002395,8991,-0.10106585
C0002395,79710,-0.10109688
C0002395,11193,-0.10113812
C0002395,1479,-0.10124588
C0002395,374659,-0.101260565
C0002395,5319,-0.10130687
C0002395,51330,-0.10132187
C0002395,4326,-0.10141082
C0002395,59338,-0.10145058
C0002395,57085,-0.101523355
C0002395,81628,-0.101559356
C0002395,3956,-0.10156945
C0002395,152503,-0.101591006
C0002395,4218,-0.10160082
C0002395,84498,-0.10168396
C0002395,2153,-0.10169001
C0002395,10128,-0.101913795
C0002395,9127,-0.10196112
C0002395,54464,-0.10205415
C0002395,9372,-0.1020643
C0002395,5881,-0.10209147
C0002395,51207,-0.10215542
C0002395,7398,-0.10216577
C0002395,64422,-0.10221898
C0002395,9690,-0.10222222
C0002395,11244,-0.102274686
C0002395,10073,-0.102344796
C0002395,63971,-0.10238412
C0002395,7311,-0.1023847
C0002395,84064,-0.102389306
C0002395,714,-0.102420285
C0002395,23647,-0.102451175
C0002395,55798,-0.10249207
C0002395,152189,-0.10249961
C0002395,5458,-0.10253583
C0002395,1485,-0.102648765
C0002395,59272,-0.10271753
C0002395,57161,-0.10276269
C0002395,51429,-0.10276818
C0002395,5393,-0.10287284
C0002395,3809,-0.10290707
C0002395,6500,-0.10293119
C0002395,472,-0.10301368
C0002395,64420,-0.10307129
C0002395,57563,-0.10310799
C0002395,8428,-0.10314798
C0002395,9931,-0.10337545
C0002395,10059,-0.103427194
C0002395,5576,-0.103521794
C0002395,9806,-0.10353413
C0002395,122011,-0.10358018
C0002395,84759,-0.103785545
C0002395,6626,-0.10381454
C0002395,8669,-0.103871465
C0002395,10930,-0.104081914
C0002395,220164,-0.10419213
C0002395,9792,-0.10428558
C0002395,29994,-0.10431511
C0002395,10973,-0.10432644
C0002395,27330,-0.104423985
C0002395,7265,-0.104448415
C0002395,10001,-0.104517154
C0002395,8793,-0.10454543
C0002395,6402,-0.10455826
C0002395,9371,-0.10457087
C0002395,3364,-0.10460146
C0002395,50624,-0.104631156
C0002395,10438,-0.10464481
C0002395,6003,-0.104695074
C0002395,57646,-0.10472062
C0002395,1855,-0.104835466
C0002395,56902,-0.10485339
C0002395,2962,-0.10488573
C0002395,9550,-0.1049148
C0002395,22937,-0.10497425
C0002395,3658,-0.10501109
C0002395,5047,-0.10504384
C0002395,9266,-0.10510073
C0002395,810,-0.10510592
C0002395,192111,-0.10510628
C0002395,6631,-0.105170906
C0002395,57048,-0.10526718
C0002395,6279,-0.10529983
C0002395,51706,-0.10530235
C0002395,2146,-0.10543074
C0002395,23659,-0.10543394
C0002395,3383,-0.105448626
C0002395,29028,-0.105608016
C0002395,5178,-0.1056672
C0002395,10488,-0.105713874
C0002395,8574,-0.105727755
C0002395,3240,-0.10577817
C0002395,29121,-0.1058522
C0002395,23770,-0.10595057
C0002395,57594,-0.106019326
C0002395,7695,-0.10604759
C0002395,29990,-0.10605797
C0002395,26232,-0.10606077
C0002395,84172,-0.10606277
C0002395,22841,-0.10610174
C0002395,80318,-0.10611789
C0002395,27342,-0.106176764
C0002395,54882,-0.106230974
C0002395,8322,-0.10631487
C0002395,5956,-0.10633316
C0002395,5987,-0.10644399
C0002395,9260,-0.10646384
C0002395,2037,-0.10658835
C0002395,79640,-0.10660071
C0002395,10296,-0.106669106
C0002395,79939,-0.106702864
C0002395,64426,-0.10672374
C0002395,10844,-0.10674318
C0002395,81928,-0.106775
C0002395,2967,-0.10682148
C0002395,6656,-0.10682154
C0002395,5202,-0.10682231
C0002395,22883,-0.10683005
C0002395,8626,-0.106849015
C0002395,10241,-0.106857136
C0002395,55837,-0.10698041
C0002395,7011,-0.10699878
C0002395,8774,-0.10713234
C0002395,10694,-0.1071586
C0002395,5058,-0.1072752
C0002395,64856,-0.107369184
C0002395,254170,-0.10754883
C0002395,65108,-0.10760926
C0002395,64343,-0.10764511
C0002395,54812,-0.10772592
C0002395,1191,-0.10777972
C0002395,25976,-0.10781195
C0002395,23032,-0.10781844
C0002395,805,-0.10783917
C0002395,11228,-0.1078528
C0002395,5989,-0.10787215
C0002395,1155,-0.10787687
C0002395,26020,-0.107910655
C0002395,6478,-0.10796466
C0002395,92610,-0.10798682
C0002395,534,-0.108006775
C0002395,374,-0.108049475
C0002395,8881,-0.10805605
C0002395,6124,-0.10813434
C0002395,29126,-0.10821615
C0002395,7077,-0.10843195
C0002395,9087,-0.10849787
C0002395,54106,-0.10850453
C0002395,9073,-0.10860103
C0002395,58528,-0.108655676
C0002395,9925,-0.10869925
C0002395,64375,-0.10875063
C0002395,117194,-0.10880689
C0002395,5545,-0.1088099
C0002395,84457,-0.108888984
C0002395,8175,-0.108950354
C0002395,90390,-0.10900766
C0002395,90525,-0.109141216
C0002395,79165,-0.10918236
C0002395,54457,-0.10922788
C0002395,84298,-0.10931518
C0002395,64708,-0.109331794
C0002395,58190,-0.10937001
C0002395,10231,-0.10938883
C0002395,4342,-0.109474
C0002395,4701,-0.1094766
C0002395,367,-0.10950422
C0002395,4122,-0.10962185
C0002395,149986,-0.10967347
C0002395,29082,-0.10972196
C0002395,114785,-0.10973756
C0002395,7803,-0.10979086
C0002395,149483,-0.10980349
C0002395,4793,-0.109857485
C0002395,8992,-0.10996532
C0002395,10539,-0.11012321
C0002395,91179,-0.11017632
C0002395,6014,-0.110217996
C0002395,4299,-0.1103013
C0002395,7270,-0.1103124
C0002395,6176,-0.11047212
C0002395,5985,-0.1105488
C0002395,2950,-0.110560894
C0002395,3281,-0.11058609
C0002395,1073,-0.110601425
C0002395,153443,-0.110604405
C0002395,9989,-0.11060548
C0002395,55585,-0.11066359
C0002395,8292,-0.110796764
C0002395,2313,-0.1108164
C0002395,84444,-0.11082229
C0002395,6568,-0.11090036
C0002395,6727,-0.11096914
C0002395,80028,-0.11099504
C0002395,10885,-0.11105662
C0002395,3229,-0.111058846
C0002395,55092,-0.11113199
C0002395,118427,-0.11118146
C0002395,55716,-0.111314446
C0002395,9656,-0.11136532
C0002395,170622,-0.11138588
C0002395,29841,-0.11152637
C0002395,51667,-0.11153324
C0002395,10156,-0.11155544
C0002395,65268,-0.111572206
C0002395,3952,-0.111613385
C0002395,128434,-0.11162534
C0002395,23082,-0.111654595
C0002395,11219,-0.111708924
C0002395,5617,-0.11171198
C0002395,7408,-0.111753285
C0002395,2960,-0.11183284
C0002395,9543,-0.11202475
C0002395,6879,-0.112090215
C0002395,83641,-0.1121332
C0002395,6531,-0.11218851
C0002395,85415,-0.11238658
C0002395,65265,-0.11245016
C0002395,7802,-0.11247613
C0002395,475,-0.112616606
C0002395,4440,-0.1126418
C0002395,5756,-0.11265006
C0002395,9033,-0.11271794
C0002395,5822,-0.11275934
C0002395,58512,-0.112862885
C0002395,22927,-0.11287978
C0002395,65110,-0.112883806
C0002395,26254,-0.11297989
C0002395,225689,-0.11299356
C0002395,59341,-0.113062836
C0002395,342184,-0.11308085
C0002395,92797,-0.11314576
C0002395,10072,-0.11316238
C0002395,11007,-0.113268025
C0002395,6664,-0.11329835
C0002395,57381,-0.11340163
C0002395,8994,-0.11340302
C0002395,51272,-0.11356146
C0002395,140545,-0.11356416
C0002395,8165,-0.113573775
C0002395,1101,-0.113675416
C0002395,1958,-0.113692835
C0002395,10007,-0.11377864
C0002395,404093,-0.11384648
C0002395,23428,-0.11385675
C0002395,955,-0.11386934
C0002395,100049587,-0.11387953
C0002395,1028,-0.11395713
C0002395,80854,-0.114090644
C0002395,57099,-0.114123285
C0002395,7070,-0.11415251
C0002395,474354,-0.114229225
C0002395,10106,-0.114389285
C0002395,3460,-0.11443691
C0002395,5506,-0.11444117
C0002395,6319,-0.1144759
C0002395,23589,-0.11448112
C0002395,9585,-0.11448163
C0002395,51127,-0.114500016
C0002395,84651,-0.11454345
C0002395,6397,-0.114691645
C0002395,3308,-0.11470421
C0002395,11226,-0.114711866
C0002395,200316,-0.11473742
C0002395,1044,-0.11479159
C0002395,6532,-0.11483865
C0002395,550,-0.1148553
C0002395,84285,-0.114873976
C0002395,3442,-0.11498662
C0002395,4311,-0.1150039
C0002395,54778,-0.11504135
C0002395,117246,-0.11505559
C0002395,27000,-0.11508608
C0002395,57718,-0.11512113
C0002395,51538,-0.11517371
C0002395,51171,-0.115302324
C0002395,58538,-0.11530909
C0002395,80212,-0.115350455
C0002395,56302,-0.11539221
C0002395,6598,-0.11542338
C0002395,4752,-0.1154335
C0002395,656,-0.11551783
C0002395,971,-0.11559726
C0002395,9014,-0.11560657
C0002395,3925,-0.11564432
C0002395,8646,-0.11565893
C0002395,6217,-0.1156845
C0002395,6619,-0.11582053
C0002395,28987,-0.115843706
C0002395,6553,-0.11591902
C0002395,84056,-0.115985155
C0002395,65095,-0.11598773
C0002395,5068,-0.1162237
C0002395,10105,-0.11628084
C0002395,259230,-0.116334796
C0002395,25813,-0.11635409
C0002395,9726,-0.11652652
C0002395,8834,-0.11666053
C0002395,5324,-0.11666177
C0002395,147381,-0.116701484
C0002395,10629,-0.11675479
C0002395,26085,-0.1167764
C0002395,84878,-0.1168794
C0002395,9076,-0.11691159
C0002395,1080,-0.11696534
C0002395,2994,-0.117067955
C0002395,10263,-0.117082186
C0002395,54545,-0.11718327
C0002395,9546,-0.117216766
C0002395,8697,-0.117230766
C0002395,10981,-0.11730267
C0002395,8527,-0.11730303
C0002395,151613,-0.117322296
C0002395,3659,-0.11734016
C0002395,11176,-0.11746731
C0002395,27012,-0.11748868
C0002395,5338,-0.11750874
C0002395,84076,-0.11752274
C0002395,6142,-0.11766049
C0002395,3958,-0.11770204
C0002395,10808,-0.117776476
C0002395,114990,-0.11779846
C0002395,8576,-0.11785524
C0002395,1236,-0.11795347
C0002395,55802,-0.117985666
C0002395,23190,-0.1180065
C0002395,27134,-0.118023835
C0002395,4686,-0.118054554
C0002395,54665,-0.1180585
C0002395,79735,-0.11806935
C0002395,9975,-0.11809271
C0002395,5914,-0.11816676
C0002395,2690,-0.118284
C0002395,1366,-0.118435025
C0002395,54921,-0.11851434
C0002395,134353,-0.118529715
C0002395,339451,-0.11857982
C0002395,7520,-0.11864939
C0002395,8538,-0.1187875
C0002395,53981,-0.11882575
C0002395,10023,-0.11888712
C0002395,10471,-0.118971534
C0002395,84966,-0.11899032
C0002395,5781,-0.11901525
C0002395,9467,-0.119073994
C0002395,4852,-0.119084224
C0002395,10802,-0.11913629
C0002395,952,-0.11915317
C0002395,400961,-0.119227044
C0002395,81688,-0.11926277
C0002395,57134,-0.11930338
C0002395,51606,-0.11933702
C0002395,2696,-0.119614884
C0002395,26958,-0.11963607
C0002395,23248,-0.11963752
C0002395,3981,-0.11965597
C0002395,140462,-0.11966299
C0002395,3820,-0.11969182
C0002395,50862,-0.1197207
C0002395,4034,-0.11975981
C0002395,84219,-0.119821236
C0002395,124401,-0.11982228
C0002395,84725,-0.11983825
C0002395,4350,-0.12004462
C0002395,9513,-0.12009265
C0002395,6871,-0.12017541
C0002395,64130,-0.120284
C0002395,6036,-0.12041543
C0002395,4023,-0.120471254
C0002395,6158,-0.120536245
C0002395,4356,-0.12062663
C0002395,5079,-0.120683506
C0002395,11325,-0.120888814
C0002395,28512,-0.12090431
C0002395,5971,-0.12094979
C0002395,7791,-0.12097556
C0002395,6203,-0.121106826
C0002395,2264,-0.121131405
C0002395,8505,-0.12133169
C0002395,54857,-0.12138741
C0002395,9382,-0.12143962
C0002395,55559,-0.12149712
C0002395,959,-0.121509805
C0002395,2975,-0.121513486
C0002395,6657,-0.1215626
